system,query_id,fold_key,query_index,task_index,telemetry_date,ground_truth,object_id,base_rank,base_score,label,rank_recip,rank_log,anomaly_score,metric_score,log_score,trace_score,change_score,degree_in,degree_out,degree_total,is_isolated,member_count,member_log,incoming_mass,topological_mass,has_earliest,earliest_offset,noise_local_noise,noise_resonance_mass,noise_source_signal,noise_reverb_mass,noise_unexplained_residual,noise_collapse_gain,noise_collapse_recovery_score,noise_exclusive_explanation,noise_temporal_source_score,noise_multi_lead_consistency,noise_hotspot_bias,noise_root_source_score,structure_upstream_context,structure_downstream_context,structure_temporal_lead,structure_mechanism_focus,structure_propagation_signature,structure_source_likelihood,structure_symptom_likelihood,structure_structural_uniqueness,structure_propagation_role_score,structure_hard_negative_resistance,structure_multi_view_consistency,structure_topological_eccentricity,structure_structural_score,delay_source_time_consistency,delay_average_delay_gain,delay_observer_coverage,delay_reverse_penalty,beam_beamformed_explanation,beam_directional_focus,beam_offbeam_penalty,beam_mechanism_coherence,subspace_local_residual_source_energy,subspace_sector_source_ratio,subspace_sector_reverb_ratio,subspace_residual_distinctiveness,subspace_local_common_mode_alignment,subspace_replaceability,subspace_sector_size,mask_gated_reverb_penalty,mask_source_protection,mask_replaceability_penalty,mask_local_hub_pressure,reason_cpu,reason_memory,reason_disk,reason_db,reason_network,reason_process,prefix_tomcat,prefix_mg,prefix_ig,prefix_apache,prefix_mysql,prefix_redis,prefix_servicetest,prefix_node,prefix_adservice,prefix_frontend,prefix_checkoutservice,prefix_shippingservice,prefix_paymentservice,prefix_recommendationservice,prefix_emailservice,prefix_currencyservice,prefix_productcatalogservice,prefix_cartservice,ltr_score,fold,base_z,ltr_z,blend_a0p25,blend_a0p5,blend_a0p75,blend_a1,blend_a1p5
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,mysql01,11,0.318185,0,0.0909090909090909,2.4849066497880004,0.9056603773584906,1.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.6931471805599453,0.9056603773584906,2.166404306810572,1.0,0.0,0.90566,0.360018,0.199969,0.744811,0.255189,0.8463,0.783842,0.0,0.8,0.062284,0.305353,0.687334,0.232529,0.541601,0.8,0.498572,0.713417,0.738314,0.527562,0.282592,0.541207,0.838776,0.689101,0.964286,0.58461,0.875518,0.0,0.9,0.0,0.897127,0.440555,1.0,0.846166,0.0,0.0,1.0,0.309653,1.0,0.0,1.0,0.293095,0.886203,0.45,0.602242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5342494,1,0.5503619350697994,0.8254414,0.7567222900893688,0.9630826451089382,1.1694430150296689,1.375803355148077,1.7885240949895382
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,redis01,12,0.233577,0,0.0833333333333333,2.5649493574615367,0.7042990374409446,1.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,1.0,0.6931471805599453,2.072064684169062,2.617915791212969,1.0,0.0,0.704299,0.696337,0.30653,0.762163,0.237837,0.643273,0.886982,0.0,1.0,0.035591,0.421138,0.685743,0.532004,0.654479,1.0,0.134814,0.779217,0.766018,0.586753,0.313041,0.754314,0.952771,0.55529,0.75,0.55402,1.0,0.0,0.8,0.0,0.433643,0.285088,0.0,0.558953,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.301192,0.753839,0.45,0.525854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3964608,1,0.1896680365429649,0.16394907,0.23065530463321302,0.27164257272346115,0.31262984081370926,0.35361710890395737,0.4355916450844536
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,servicetest4,13,0.17509,0,0.0769230769230769,2.639057329615259,0.1778478116507089,0.2964130194178483,0.0,0.0,0.0,4.0,6.0,10.0,0.0,1.0,0.6931471805599453,3.716981132075472,3.5817074011620766,1.0,0.0,0.177848,0.952694,0.0,1.0,0.0,0.674321,0.940806,0.0,0.9,0.015571,0.443297,0.616197,0.954337,0.596951,0.9,0.487579,0.480733,0.704904,0.578805,0.989183,0.554965,0.991836,0.560201,0.857143,0.607338,1.0,0.0,0.7,0.302928,0.521842,0.266732,0.0,0.726149,0.0,0.0,1.0,0.032968,1.0,0.0,1.0,0.337119,0.749672,0.45,0.617319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9683647,1,-0.05966895337688872,-0.27481818,-0.128373498874783,-0.19707804437267729,-0.2657825898705716,-0.33448713536846586,-0.47189622636425443
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,mysql02,14,0.163322,0,0.0714285714285714,2.70805020110221,0.9056603773584906,1.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.6931471805599453,1.7290639226516995,0.342843262748195,1.0,0.0,0.90566,0.091193,0.801115,0.08833,0.91167,0.166339,1.0,0.0,0.8,0.03079,0.059672,0.530602,0.443938,0.114281,0.8,0.483862,0.468804,0.508375,0.471926,0.545361,0.287701,0.664957,0.54321,0.535714,0.531877,1.0,0.0,0.3,1.0,0.143387,0.169101,0.0,0.4375,0.0,0.0,1.0,0.300723,1.0,0.0,0.5,0.451763,0.513096,0.45,0.728895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.307468,1,-0.10983732750065703,-0.5349797,-0.24358225276120085,-0.37732717802174465,-0.5110721032822885,-0.6448170285428323,-0.9123068790639199
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,servicetest8,15,0.151385,0,0.0666666666666666,2.772588722239781,0.0948946026194919,0.1581576710324865,0.0,0.0,0.0,6.0,2.0,8.0,0.0,1.0,0.6931471805599453,3.6820240989684967,1.6173608112349864,1.0,0.0,0.094895,0.4302,0.0,1.0,0.0,0.401728,0.847524,0.0,1.0,0.041523,0.340577,0.297079,0.945362,0.80868,1.0,0.487579,0.576692,0.777384,0.658021,0.983659,0.750808,0.85037,0.609613,0.678571,0.626202,1.0,0.0,0.6,0.0,0.264303,0.424231,0.0,0.723374,0.0,0.0,1.0,0.067882,1.0,0.0,1.0,0.372326,0.61931,0.45,0.613058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3052545,1,-0.16072616858796349,-0.5332815,-0.2940465448649334,-0.42736692114190333,-0.560687282517712,-0.6940076736958432,-0.9606483964474606
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,servicetest6,16,0.145343,0,0.0625,2.833213344056216,0.0828961178013718,0.1381601963356197,0.0,0.0,0.0,5.0,5.0,10.0,0.0,1.0,0.6931471805599453,3.894828943726181,3.498811283360705,1.0,0.0,0.082896,0.930645,0.0,1.0,0.0,0.649143,0.939645,0.0,0.9,0.024914,0.48691,0.576206,1.0,0.699762,0.9,0.487579,0.48205,0.700637,0.624464,1.0,0.591543,0.977454,0.56093,0.821429,0.58794,1.0,0.0,0.6,0.242343,0.504308,0.279357,0.0,0.68623,0.0,0.0,1.0,0.007938,1.0,0.0,1.0,0.360029,0.703178,0.45,0.642299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4372077,1,-0.18648392831398386,-0.6345166,-0.34511307751251596,-0.5037422267110481,-0.6623713759095802,-0.8210005251081123,-1.1382588235051765
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,servicetest3,17,0.101115,0,0.0588235294117647,2.8903717578961645,0.1532763438639277,0.2554605731065463,0.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,0.6931471805599453,2.683270187832476,0.1410210310619817,1.0,0.0,0.153276,0.03751,0.44861,0.644031,0.355969,0.058001,1.0,0.0,0.8,0.036039,0.021931,0.177239,0.688931,0.141021,0.8,0.487579,0.216334,0.405526,0.493493,0.849623,0.225057,0.664957,0.402814,0.464286,0.497192,1.0,0.0,0.1,0.5,0.048298,0.307456,0.0,1.0,0.0,0.0,1.0,0.377918,1.0,0.0,0.166667,0.447295,0.437231,0.45,0.666355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.241466,1,-0.3750331168546046,-0.48434272,-0.49611879787581814,-0.6172044788970317,-0.7382901673688258,-0.8593758409394587,-1.101547217883047
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,apache02,18,0.065491,0,0.0555555555555555,2.9444389791664403,0.9056603773584906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.90566,0.0,0.382504,0.0,1.0,0.124827,0.0,0.0,0.5,0.062284,1.0,0.158385,0.0,0.0,0.5,0.290342,0.493482,0.118912,0.136591,0.923072,0.324928,0.837579,0.385508,0.0,0.501135,0.450891,0.0,0.0,0.0,0.101857,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03259,0.282616,0.0,0.078818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5779347,1,-0.5269024370266918,-0.742483,-0.7125231919838909,-0.89814394694109,-1.0837646720959668,-1.2693854568554883,-1.6406269071652417
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,dockera1,19,0.055666,0,0.0526315789473684,2.995732273553991,0.9056603773584906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0666666666666666,0.90566,0.0,0.382504,0.0,1.0,0.124827,0.0,0.0,0.5,0.062284,1.0,0.158385,0.0,0.0,0.5,0.168033,0.493482,0.087649,0.136591,0.923072,0.324928,0.837579,0.333545,0.0,0.481239,0.450891,0.0,0.0,0.0,0.101857,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03259,0.282616,0.0,0.078818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6470929,1,-0.5687875726288352,0.7388674,-0.38407072210965487,-0.19935387159047457,-0.014636991268971888,0.17007982944788602,0.5395135900908914
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,dockera2,20,0.034872,0,0.05,3.044522437723423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.5,0.062284,0.777778,0.01341,0.0,0.0,0.5,0.487579,0.0,0.0,0.136591,0.923072,0.184079,0.837579,0.170231,0.0,0.424029,0.450891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.230477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2334595,1,-0.6574348509709187,-0.47820005,-0.7769848630229779,-0.896534875075037,-1.0160848796765156,-1.1356348991791554,-1.3747349083821125
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,dockerb1,21,0.034872,0,0.0476190476190476,3.091042453358316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.5,0.062284,0.777778,0.01341,0.0,0.0,0.5,0.487579,0.0,0.0,0.136591,0.923072,0.184079,0.837579,0.170231,0.0,0.424029,0.450891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.230477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2334595,1,-0.6574348509709187,-0.47820005,-0.7769848630229779,-0.896534875075037,-1.0160848796765156,-1.1356348991791554,-1.3747349083821125
Bank,Bank:1:task_6:Redis02:2021-03-04 18:09:00,Bank:Redis02:2021-03-04 18:09:00,1,task_6,2021_03_04,Redis02,dockerb2,22,0.034872,0,0.0454545454545454,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.5,0.062284,0.777778,0.01341,0.0,0.0,0.5,0.487579,0.0,0.0,0.136591,0.923072,0.184079,0.837579,0.170231,0.0,0.424029,0.450891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.230477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2334595,1,-0.6574348509709187,-0.47820005,-0.7769848630229779,-0.896534875075037,-1.0160848796765156,-1.1356348991791554,-1.3747349083821125
