system,query_id,fold_key,query_index,task_index,telemetry_date,ground_truth,object_id,base_rank,base_score,label,rank_recip,rank_log,anomaly_score,metric_score,log_score,trace_score,change_score,degree_in,degree_out,degree_total,is_isolated,member_count,member_log,incoming_mass,topological_mass,has_earliest,earliest_offset,noise_local_noise,noise_resonance_mass,noise_source_signal,noise_reverb_mass,noise_unexplained_residual,noise_collapse_gain,noise_collapse_recovery_score,noise_exclusive_explanation,noise_temporal_source_score,noise_multi_lead_consistency,noise_hotspot_bias,noise_root_source_score,structure_upstream_context,structure_downstream_context,structure_temporal_lead,structure_mechanism_focus,structure_propagation_signature,structure_source_likelihood,structure_symptom_likelihood,structure_structural_uniqueness,structure_propagation_role_score,structure_hard_negative_resistance,structure_multi_view_consistency,structure_topological_eccentricity,structure_structural_score,delay_source_time_consistency,delay_average_delay_gain,delay_observer_coverage,delay_reverse_penalty,beam_beamformed_explanation,beam_directional_focus,beam_offbeam_penalty,beam_mechanism_coherence,subspace_local_residual_source_energy,subspace_sector_source_ratio,subspace_sector_reverb_ratio,subspace_residual_distinctiveness,subspace_local_common_mode_alignment,subspace_replaceability,subspace_sector_size,mask_gated_reverb_penalty,mask_source_protection,mask_replaceability_penalty,mask_local_hub_pressure,reason_cpu,reason_memory,reason_disk,reason_db,reason_network,reason_process,prefix_tomcat,prefix_mg,prefix_ig,prefix_apache,prefix_mysql,prefix_redis,prefix_servicetest,prefix_node,prefix_adservice,prefix_frontend,prefix_checkoutservice,prefix_shippingservice,prefix_paymentservice,prefix_recommendationservice,prefix_emailservice,prefix_currencyservice,prefix_productcatalogservice,prefix_cartservice,ltr_score,fold,base_z,ltr_z,blend_a0p25,blend_a0p5,blend_a0p75,blend_a1,blend_a1p5
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,ig01,17,0.08751,0,0.0588235294117647,2.8903717578961645,0.9056603773584906,1.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.6931471805599453,1.396905945097481,2.040156733769067,1.0,0.0,0.90566,0.563042,0.576635,0.394218,0.605782,0.587711,1.0,0.0,0.666667,0.227049,0.344567,0.650938,0.315235,0.563168,0.666667,0.220133,0.868682,0.698384,0.721448,0.149754,0.456415,0.949777,0.837118,0.642857,0.317007,1.0,0.0,0.571429,0.420138,0.421439,0.112994,0.5,0.4375,0.0,0.0,1.0,0.019557,1.0,0.0,0.666667,0.689049,0.664148,0.45,0.77463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71593684,2,-0.3241089631407065,0.6261949,-0.1675602395622534,-0.011011515983800346,0.14553719269349152,0.3020859311731058,0.6151833485276895
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,apache01,18,0.014113,0,0.0555555555555555,2.9444389791664403,0.9056603773584906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.90566,0.0,0.382504,0.0,1.0,0.166439,0.0,0.0,0.0,0.277078,0.818182,0.143885,0.0,0.0,0.0,0.21457,0.555556,0.14568,0.102342,0.879063,0.280978,0.715388,0.410873,0.0,0.409101,0.0,0.0,0.0,0.0,0.126369,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.053047,0.062748,0.0,0.07314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5680043,2,-0.6304845248068484,0.7355512,-0.44659673019301016,-0.26270893557917196,-0.07882112606417258,0.10506665364850443,0.4728422726785032
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,mg01,19,-0.001976,0,0.0526315789473684,2.995732273553991,0.9056603773584906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.90566,0.0,0.382504,0.0,1.0,0.166439,0.0,0.0,0.0,0.277078,0.818182,0.143885,0.0,0.0,0.0,0.143482,0.555556,0.10524,0.102342,0.879063,0.280978,0.715388,0.307774,0.0,0.376551,0.0,0.0,0.0,0.0,0.126369,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.053047,0.062748,0.0,0.07314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51840323,2,-0.6976436241112689,0.77221775,-0.5045891864739398,-0.3115347488366107,-0.1184803111992816,0.0745741264380475,0.4606830017127057
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,servicetest4,20,-0.011279,0,0.05,3.044522437723423,0.4921917274963726,0.8203195458272878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.492192,0.0,0.382504,0.0,1.0,0.106891,0.0,0.0,0.0,0.277078,0.818182,0.070829,0.0,0.0,0.0,0.273504,0.455733,0.146263,0.102342,0.879063,0.260784,0.715388,0.39504,0.0,0.408439,0.0,0.0,0.0,0.0,0.068676,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.058409,0.040298,0.0,0.07314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0349295,2,-0.7364764354002877,-1.0880755,-1.008495315052311,-1.2805141947043344,-1.5525330445540353,-1.824551954008381,-2.368589653707783
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,servicetest5,21,-0.012127,0,0.0476190476190476,3.091042453358316,0.1288879850171211,0.2148133083618685,0.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,0.6931471805599453,3.062238335291417,1.1515967359165002,1.0,0.0,0.128888,0.317818,0.0,1.0,0.0,0.269999,1.0,0.0,0.666667,0.235388,0.278654,0.160312,0.691045,0.635777,0.666667,0.273504,0.639215,0.63875,0.77068,0.934373,0.42847,0.741415,0.731285,0.571429,0.46003,1.0,0.0,0.285714,0.210069,0.330243,0.205444,0.5,1.0,0.0,0.0,1.0,0.124499,1.0,0.0,0.333333,0.866839,0.503331,0.45,0.870298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.040694,2,-0.7400161778460673,-0.35310614,-0.8282927131186656,-0.9165692483912639,-1.0048457836638622,-1.0931223189364605,-1.269675389481657
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,dockera1,22,-0.0515,0,0.0454545454545454,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.277078,0.636364,0.004818,0.0,0.0,0.0,0.273504,0.0,0.0,0.102342,0.879063,0.168587,0.715388,0.0,0.0,0.289267,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3453717,2,-0.9043679223244656,-1.3175639,-1.2337588951771725,-1.5631498680298794,-1.892540811080264,-2.221931813735293,-2.880713699836062
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,dockerb1,23,-0.0515,0,0.0434782608695652,3.1780538303479458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.277078,0.636364,0.004818,0.0,0.0,0.0,0.273504,0.0,0.0,0.102342,0.879063,0.168587,0.715388,0.0,0.0,0.289267,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3453717,2,-0.9043679223244656,-1.3175639,-1.2337588951771725,-1.5631498680298794,-1.892540811080264,-2.221931813735293,-2.880713699836062
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,dockerb2,24,-0.0515,0,0.0416666666666666,3.218875824868201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.277078,0.636364,0.004818,0.0,0.0,0.0,0.273504,0.0,0.0,0.102342,0.879063,0.168587,0.715388,0.0,0.0,0.289267,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3453717,2,-0.9043679223244656,-1.3175639,-1.2337588951771725,-1.5631498680298794,-1.892540811080264,-2.221931813735293,-2.880713699836062
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,tomcat03,25,-0.067852,0,0.04,3.258096538021482,1.0,1.0,0.3773584905660377,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,-0.0033333333333333,1.0,0.0,0.382504,0.0,1.0,0.180026,0.0,0.0,0.0,0.277078,1.0,0.137901,0.0,0.0,0.0,0.076073,0.555556,0.066348,0.102342,0.879063,0.280978,0.715388,0.201135,0.0,0.344759,0.0,0.0,0.0,0.0,0.139532,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.118009,0.06787,0.0,0.14628,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42974135,2,-0.9726248426940278,0.8377594,-0.7631849988009767,-0.5537451549079255,-0.34430534081719677,-0.13486546712182323,0.2840141610596343
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,servicetest1,26,-0.077641,0,0.0384615384615384,3.295836866004329,0.1373419551751978,0.2289032586253296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.137342,0.0,0.382504,0.0,1.0,0.055785,0.0,0.0,0.0,0.277078,0.818182,0.008131,0.0,0.0,0.0,0.273504,0.127168,0.040544,0.102342,0.879063,0.194314,0.715388,0.105837,0.0,0.322062,0.0,0.0,0.0,0.0,0.019164,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06301,0.021031,0.0,0.07314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3470454,2,-1.0134863271300383,-1.3188012,-1.343186618286807,-1.6728869094435759,-2.0025872006003445,-2.3322874917571133,-2.991688074070651
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,servicetest7,27,-0.078998,0,0.037037037037037,3.332204510175204,0.1299798709315057,0.2166331182191762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.12998,0.0,0.382504,0.0,1.0,0.054725,0.0,0.0,0.0,0.277078,0.818182,0.00683,0.0,0.0,0.0,0.273504,0.120352,0.038365,0.102342,0.879063,0.192935,0.715388,0.100075,0.0,0.320294,0.0,0.0,0.0,0.0,0.018136,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.063105,0.020631,0.0,0.07314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3470454,2,-1.0191507498882022,-1.3188012,-1.348851041044971,-1.6785513322017398,-2.0082516233585084,-2.337951914515277,-2.9973524968288148
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,servicetest2,28,-0.086107,0,0.0357142857142857,3.367295829986474,0.091322911692889,0.1522048528214817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.091323,0.0,0.382504,0.0,1.0,0.049158,0.0,0.0,0.0,0.277078,0.818182,0.0,0.0,0.0,0.0,0.273504,0.084558,0.026935,0.102342,0.879063,0.185693,0.715388,0.069984,0.0,0.311032,0.0,0.0,0.0,0.0,0.012742,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.063607,0.018533,0.0,0.07314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3470454,2,-1.0488253124436826,-1.3188012,-1.3785256036004514,-1.7082258947572202,-2.0379261859139888,-2.3676264770707576,-3.027027059384295
Bank,Bank:9:task_6:MG02:2021-03-07 00:32:00,Bank:MG02:2021-03-07 00:32:00,9,task_6,2021_03_07,MG02,ig02,29,-0.148185,0,0.0344827586206896,3.4011973816621555,0.9056603773584906,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.6931471805599453,1.0,0.9056603773584906,1.0,0.0,0.90566,0.249944,0.234388,0.7,0.3,0.347603,1.0,0.0,0.0,0.0,0.150358,0.373834,0.225667,1.0,0.0,0.036476,1.0,0.455949,1.0,0.0,0.344384,0.568788,0.435713,0.964286,0.0,1.0,0.0,0.142857,1.0,0.24293,0.112994,0.5,0.4375,0.0,0.0,1.0,0.318279,1.0,0.0,0.166667,0.904453,0.553504,0.45,0.970682,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7642321,2,-1.3079528260629145,0.59049356,-1.1603294361035792,-1.0127060461442439,-0.8650826561849085,-0.7174592662255732,-0.42221248630690256
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,ig01,1,0.76473,0,1.0,0.6931471805599453,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.6931471805599453,0.0,4.191680103992542,1.0,0.0,1.0,1.0,0.130183,0.687635,0.312365,1.0,0.886945,1.0,1.0,1.0,0.48691,1.0,0.0,0.838336,1.0,0.38224,0.920604,0.997311,0.023268,0.696891,0.928331,0.407032,0.71639,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.650463,0.5,0.811683,0.0,0.0,1.0,0.101285,1.0,0.0,1.0,0.172674,1.0,0.45,0.20711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26138052,2,3.11032690676482,1.4164696,3.464444300258472,3.8185616937521245,4.172679087245777,4.52679648073943,5.235031267726734
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,redis01,2,0.445353,0,0.5,1.0986122886681096,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.6931471805599453,2.3043062970292376,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.118195,0.0,1.0,1.0,0.020899,0.0,0.459015,0.460861,0.0,1.0,0.318584,0.555556,0.641582,0.355491,0.914587,0.240175,0.0,0.449315,0.535714,0.534138,0.0,0.0,0.0,0.0,0.101671,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.305145,0.046843,0.0,0.334092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22121005,2,1.7351161068830274,1.3914679,2.082983089104631,2.430850071326234,2.778717023745515,3.126584035769441,3.822317940608003
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,tomcat02,3,0.417184,0,0.3333333333333333,1.3862943611198906,1.0,1.0,0.4166666666666667,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.6931471805599453,0.0,2.0,1.0,-0.0752777777777777,1.0,0.410446,0.323784,0.210955,0.789045,0.473566,0.953779,0.0,1.0,1.0,0.5628,0.637066,0.0,1.0,1.0,0.146969,1.0,0.998288,0.121387,0.684913,1.0,0.644211,0.678337,1.0,0.918492,0.72046,1.0,0.428571,0.0,0.413817,0.613647,0.5,0.642609,0.0,0.0,1.0,0.93009,1.0,1.0,1.0,0.940128,0.723528,1.0,0.548569,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23176911,2,1.6138227356575785,1.10954,1.891207732071763,2.1685927284859474,2.445977724900132,2.7233627213143166,3.2781327141426857
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,ig02,4,0.267649,0,0.25,1.6094379124341005,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.6931471805599453,0.3043062970292376,2.0,1.0,0.0,1.0,0.477136,0.248713,0.7,0.3,0.4397,1.0,0.0,1.0,0.0,0.340577,0.510911,0.060861,1.0,1.0,0.674558,1.0,0.939912,0.438396,0.48495,0.900336,0.644211,0.879726,0.607143,0.607651,1.0,0.0,0.285714,0.0,0.382537,0.471731,0.5,0.8125,0.0,0.0,1.0,0.089168,1.0,0.0,0.333333,0.513166,0.585484,0.45,0.398623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1723437,2,0.9699374622649304,0.52413905,1.100972223932182,1.2320069855994336,1.3630417472666851,1.4940765089339367,1.75614603226844
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,mg01,5,0.251974,0,0.2,1.791759469228055,1.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.6931471805599453,1.0,3.1916801039925424,1.0,0.0,1.0,0.761432,0.261232,0.684544,0.315456,0.835122,0.865169,0.0,1.0,0.073146,0.421138,0.755533,0.2,0.79792,1.0,0.457376,0.900756,0.936125,0.735732,0.121098,0.582903,1.0,0.730668,0.964286,0.233622,1.0,0.0,0.857143,0.0,0.762661,0.613767,0.5,0.725538,0.0,0.0,1.0,0.127508,1.0,0.0,1.0,0.451944,0.904994,0.45,0.578023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35480052,2,0.9024422159317657,1.4746128,1.2710954239491148,1.639748631966464,2.0084018697861357,2.3770550480011625,3.114361523640506
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,tomcat04,6,0.243022,0,0.1666666666666666,1.9459101490553128,1.0,1.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,0.6931471805599453,3.1916801039925424,3.0,1.0,0.0,1.0,0.715703,0.296354,0.784,0.216,0.684028,0.9125,0.0,1.0,0.073146,0.457615,0.665739,0.638336,1.0,1.0,0.531408,1.0,0.95676,0.884393,0.969238,0.672489,0.859226,0.825664,0.857143,0.542953,1.0,0.0,0.571429,0.0,0.661029,0.648079,0.5,0.849615,0.0,0.0,1.0,0.183932,1.0,0.0,0.833333,0.667859,0.787016,0.45,0.791215,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035866015,2,0.8638956484565193,1.2314674,1.1717624900111612,1.479629331565803,1.787496202922767,2.0953630146750863,2.7110967573890146
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,mysql02,7,0.235742,0,0.1428571428571428,2.079441541679836,1.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.6931471805599453,3.0,2.0,1.0,0.0,1.0,0.477136,0.323189,0.738343,0.261657,0.453867,0.953779,0.0,1.0,0.073146,0.340577,0.518094,0.6,1.0,1.0,1.0,1.0,1.0,0.901734,0.95485,0.672489,0.644211,1.0,0.785714,0.601658,1.0,0.0,0.428571,0.0,0.431422,0.599018,0.5,0.688426,0.0,0.0,1.0,0.300109,1.0,0.0,1.0,0.738816,0.693866,0.45,0.800677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1249989,2,0.832548573923477,0.5536058,0.9709500226501311,1.1093514713767851,1.2477529201034392,1.3861543688300932,1.6629572662834013
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,apache01,8,0.209926,0,0.125,2.19722457733622,1.0,1.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,1.0,0.6931471805599453,4.191680103992542,2.0,1.0,0.0,1.0,0.477136,0.240014,0.826,0.174,0.519373,0.883333,0.0,1.0,0.073146,0.340577,0.516949,0.838336,1.0,1.0,0.479936,1.0,0.939243,0.893064,0.996514,0.672489,0.644211,0.806094,0.821429,0.542762,1.0,0.0,0.428571,0.0,0.495814,0.69463,0.5,0.789539,0.0,0.0,1.0,0.15,1.0,0.0,0.666667,0.769014,0.673556,0.45,0.823194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63557833,2,0.7213870250024578,0.8582145,0.9359406493940136,1.1504942737855695,1.3650479279794476,1.579601522568681,2.0087088309564374
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,mysql01,9,0.199797,0,0.1111111111111111,2.302585092994046,1.0,1.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,0.6931471805599453,2.1916801039925424,4.0,1.0,0.0,1.0,0.954271,0.293691,0.763,0.237,0.848736,0.93,0.0,1.0,0.073146,0.536923,0.808664,0.438336,1.0,1.0,0.693672,1.0,0.98947,0.875723,0.788678,0.672489,1.0,0.886899,0.892857,0.502458,1.0,0.0,0.714286,0.0,0.557732,0.405248,0.5,0.549215,0.0,0.0,1.0,0.037834,1.0,0.0,1.0,0.61697,0.845003,0.45,0.774537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7676578,2,0.6777723934165807,0.7760101,0.8717749174348683,1.065777441453156,1.2597799803726049,1.4537824894897313,1.841787567328629
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,servicetest1,10,0.109303,0,0.1,2.3978952727983707,0.1916801039925423,0.3194668399875706,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.6931471805599453,2.0,3.0,1.0,0.0,0.19168,0.715703,0.0,1.0,0.0,0.711782,0.86,0.0,1.0,0.073146,0.457615,0.48882,0.4,1.0,1.0,0.879441,0.716445,0.934859,0.867052,0.703446,0.605624,0.859226,0.743069,0.928571,0.409997,1.0,0.0,0.714286,0.0,0.472384,0.50711,0.5,0.523227,0.0,0.0,1.0,0.068481,1.0,0.0,1.0,0.628328,0.800173,0.45,0.745722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.559175,2,0.2881127556702718,-0.33900598,0.2033612614414319,0.11860976721259203,0.03385826553317156,-0.050893221245087716,-0.22039622460392866
Bank,Bank:21:task_5:MG02:2021-03-09 16:56:00,Bank:MG02:2021-03-09 16:56:00,21,task_5,2021_03_09,MG02,mg02,11,0.072836,1,0.0909090909090909,2.4849066497880004,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.6931471805599453,1.3043062970292376,1.0,1.0,0.0,1.0,0.238568,0.319343,0.7,0.3,0.276416,1.0,0.0,1.0,0.012191,0.183771,0.386523,0.260861,1.0,1.0,0.0,1.0,0.800051,0.953757,0.178131,0.672489,0.34944,0.621565,0.571429,0.019043,1.0,0.0,0.142857,0.0,0.266886,0.554977,0.5,1.0,0.0,0.0,1.0,0.167226,1.0,0.0,0.166667,0.822826,0.507088,0.45,0.742143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5186087,2,0.13108888657735243,0.93101484,0.3638425955359782,0.596596304494604,0.829350028354391,1.0621037224118557,1.5276111701314297
