system,query_id,fold_key,query_index,task_index,telemetry_date,ground_truth,object_id,base_rank,base_score,label,rank_recip,rank_log,anomaly_score,metric_score,log_score,trace_score,change_score,degree_in,degree_out,degree_total,is_isolated,member_count,member_log,incoming_mass,topological_mass,has_earliest,earliest_offset,noise_local_noise,noise_resonance_mass,noise_source_signal,noise_reverb_mass,noise_unexplained_residual,noise_collapse_gain,noise_collapse_recovery_score,noise_exclusive_explanation,noise_temporal_source_score,noise_multi_lead_consistency,noise_hotspot_bias,noise_root_source_score,structure_upstream_context,structure_downstream_context,structure_temporal_lead,structure_mechanism_focus,structure_propagation_signature,structure_source_likelihood,structure_symptom_likelihood,structure_structural_uniqueness,structure_propagation_role_score,structure_hard_negative_resistance,structure_multi_view_consistency,structure_topological_eccentricity,structure_structural_score,delay_source_time_consistency,delay_average_delay_gain,delay_observer_coverage,delay_reverse_penalty,beam_beamformed_explanation,beam_directional_focus,beam_offbeam_penalty,beam_mechanism_coherence,subspace_local_residual_source_energy,subspace_sector_source_ratio,subspace_sector_reverb_ratio,subspace_residual_distinctiveness,subspace_local_common_mode_alignment,subspace_replaceability,subspace_sector_size,mask_gated_reverb_penalty,mask_source_protection,mask_replaceability_penalty,mask_local_hub_pressure,reason_cpu,reason_memory,reason_disk,reason_db,reason_network,reason_process,prefix_tomcat,prefix_mg,prefix_ig,prefix_apache,prefix_mysql,prefix_redis,prefix_servicetest,prefix_node,prefix_adservice,prefix_frontend,prefix_checkoutservice,prefix_shippingservice,prefix_paymentservice,prefix_recommendationservice,prefix_emailservice,prefix_currencyservice,prefix_productcatalogservice,prefix_cartservice,ltr_score,fold,base_z,ltr_z,blend_a0p25,blend_a0p5,blend_a0p75,blend_a1,blend_a1p5
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,mysql01,6,0.254456,0,0.1666666666666666,1.9459101490553128,0.979591836734694,1.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.6931471805599453,2.959183673469388,0.9872836747620024,1.0,0.0,0.979592,0.284305,0.315275,0.728785,0.271215,0.670583,0.738014,0.383507,0.8,0.122707,0.286352,0.514597,0.593701,0.501315,0.8,0.796229,0.688649,0.754825,0.511228,0.966762,0.434882,0.065951,0.763967,0.75,0.753848,0.98425,0.116275,1.0,0.612338,0.511487,0.45487,0.5,0.806141,0.0,0.0,1.0,0.216112,1.0,0.832739,1.0,0.601485,0.704198,0.908006,0.843886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3465708,1,0.4573149568555916,0.10067367,0.4824833738772238,0.507651790898856,0.5328202060578431,0.5579886249421204,0.6083254552600945
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,ig01,7,0.237969,0,0.1428571428571428,2.079441541679836,0.979591836734694,1.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.6931471805599453,0.9872836747620024,1.959183673469388,1.0,0.0,0.979592,0.564463,0.515464,0.466667,0.533333,0.501145,1.0,0.0,1.0,0.171585,0.378824,0.590367,0.198079,0.663212,1.0,0.068278,0.779057,0.77349,0.522666,0.338002,0.628444,0.870334,0.550311,0.642857,0.547645,1.0,0.0,0.6,0.0,0.519965,0.290548,0.5,0.965142,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.354878,0.440865,0.45,0.462735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8522881,1,0.3832974077896205,0.48432824,0.5043794678286639,0.6254615278677074,0.7465435804561702,0.8676256479457942,1.1097897531227199
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,redis02,8,0.231133,0,0.125,2.19722457733622,0.979591836734694,1.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,0.6931471805599453,3.004711765966965,1.959183673469388,1.0,0.0,0.979592,0.564463,0.22583,0.826283,0.173717,0.607541,0.882724,0.0,0.833333,0.129868,0.389631,0.521065,0.602835,0.994819,0.833333,1.0,0.967105,0.963427,0.687524,0.96715,0.630791,0.708999,1.0,0.857143,0.78977,0.984176,0.116824,0.8,0.498332,0.815639,0.670911,0.5,0.954829,0.0,0.0,1.0,0.349081,1.0,0.950211,1.0,0.643956,0.66192,0.972616,0.847853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1518226,1,0.35260753301464753,0.25183427,0.415566101349227,0.47852466968380647,0.5414832380183859,0.6044418063529654,0.7303589430221243
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,tomcat04,9,0.188104,0,0.1111111111111111,2.302585092994046,1.0,1.0,0.4081632653061225,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.6931471805599453,1.0,1.959183673469388,1.0,-0.0719444444444444,1.0,0.488816,0.567128,0.231461,0.768539,0.625574,0.882724,0.0,0.666667,0.159622,0.543477,0.633808,0.20063,0.994819,0.666667,0.175195,0.967105,0.689488,0.725828,0.0,0.519468,0.708999,0.641301,0.964286,0.334972,0.84033,1.0,0.8,0.331607,0.597929,0.458139,0.5,0.796439,0.0,0.0,1.0,0.922173,1.0,1.0,1.0,0.588066,0.770948,1.0,0.809344,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30216378,1,0.15943102311232024,0.9113262,0.3872625805053943,0.6150941378984683,0.8429257101927036,1.0707572526846163,1.5264203972730868
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,ig02,10,0.186703,0,0.1,2.3978952727983707,0.979591836734694,1.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.6931471805599453,0.979591836734694,2.9464673482313906,1.0,0.0,0.979592,0.848768,0.364964,0.525393,0.474607,0.683833,1.0,0.0,1.0,0.134005,0.445403,0.700261,0.196535,0.748067,1.0,0.027337,0.827877,0.803886,0.542036,0.293989,0.660403,0.978618,0.554851,0.714286,0.540886,0.985427,0.10759,1.0,0.0,0.452058,0.262239,0.5,0.766196,0.0,0.0,1.0,0.698716,1.0,0.997056,0.833333,0.479756,0.881561,0.998381,0.659721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16932897,1,0.15314130477414928,1.0144305,0.40674893550382457,0.6603565662334998,0.9139641969631751,1.1675718276928504,1.674787089152201
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,servicetest5,11,0.141755,0,0.0909090909090909,2.4849066497880004,0.9788422161645308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.978842,0.0,0.382504,0.0,1.0,0.15166,0.0,0.0,0.5,0.213093,0.846154,0.143272,0.0,0.0,0.5,0.646411,0.537281,0.25077,0.022829,0.849338,0.333106,0.664636,0.528505,0.0,0.624757,0.455413,0.0,0.0,0.0,0.121655,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.021486,0.068894,0.0,0.049653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2885532,1,-0.04865045815526597,0.14570604,-0.012223947493425528,0.02420256316841491,0.06062907010496505,0.09705558449209578,0.16990859836519606
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,apache02,12,0.120376,0,0.0833333333333333,2.5649493574615367,0.979591836734694,1.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.6931471805599453,2.025119929232271,1.959183673469388,1.0,0.0,0.979592,0.564463,0.204614,0.826,0.174,0.614142,0.883333,0.0,0.8,0.102126,0.389631,0.519275,0.406299,0.994819,0.8,0.2055,0.967105,0.783981,0.692766,0.783826,0.608526,0.708999,0.681321,0.892857,0.613932,1.0,0.0,0.6,0.664442,0.757062,0.599736,0.5,0.982361,0.0,0.0,1.0,0.229814,1.0,0.870924,0.833333,0.659492,0.573392,0.929008,0.829612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09142682,1,-0.14463039273896194,1.0748969,0.12409384017310165,0.39281807308516525,0.6615423357995512,0.9302665389092925,1.4677150643380643
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,dockera1,13,0.115922,0,0.0769230769230769,2.639057329615259,0.979591836734694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0333333333333333,0.979592,0.0,0.382504,0.0,1.0,0.151753,0.0,0.0,0.5,0.213093,0.846154,0.143393,0.0,0.0,0.5,0.237441,0.537281,0.169959,0.022829,0.849338,0.333106,0.664636,0.397108,0.0,0.56972,0.455413,0.0,0.0,0.0,0.121748,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.021481,0.068936,0.0,0.049653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009721242,1,-0.1646263995042822,1.1383156,0.11995249010410097,0.40453137971248415,0.6891102395185449,0.9736891589292505,1.542846878541372
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,tomcat03,14,0.110581,0,0.0714285714285714,2.70805020110221,0.979591836734694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.979592,0.0,0.382504,0.0,1.0,0.151753,0.0,0.0,0.5,0.213093,0.846154,0.143393,0.0,0.0,0.5,0.157992,0.537281,0.153945,0.022829,0.849338,0.333106,0.664636,0.368219,0.0,0.558572,0.455413,0.0,0.0,0.0,0.121748,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.021481,0.068936,0.0,0.049653,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20080778,1,-0.18860454771568216,1.3017249,0.13682667996833883,0.46225790765235986,0.7876891353363809,1.1131203630204018,1.7639828183884438
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,mg02,15,0.099768,0,0.0666666666666666,2.772588722239781,0.979591836734694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.979592,0.0,0.382504,0.0,1.0,0.151753,0.0,0.0,0.5,0.213093,0.846154,0.143393,0.0,0.0,0.5,0.0,0.537281,0.12191,0.022829,0.849338,0.333106,0.664636,0.308733,0.0,0.536128,0.455413,0.0,0.0,0.0,0.121748,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.021481,0.068936,0.0,0.049653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006027681,1,-0.23714896198452098,1.1411824,0.04814664367496388,0.33344224933444877,0.6187378549939336,0.9040334606534185,1.4746246719723881
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,apache01,16,0.09692,0,0.0625,2.833213344056216,0.979591836734694,1.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,1.0,0.6931471805599453,4.984303602701659,0.979591836734694,1.0,0.0,0.979592,0.282232,0.062237,0.952565,0.047435,0.410476,0.824316,0.0,0.714286,0.107643,0.281072,0.341212,1.0,0.994819,0.714286,0.278649,0.967105,0.700833,0.739939,1.0,0.551275,0.41476,0.698673,0.785714,0.616461,0.978182,0.161075,0.6,0.63839,0.616531,1.0,0.5,0.905752,0.0,0.0,1.0,0.195417,1.0,0.921864,1.0,0.755555,0.453304,0.957025,0.897636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7688562,1,-0.24993491332435752,0.54908675,-0.11266322593593742,0.02460846145248269,0.1618801339397416,0.2991518362293229,0.5736951812038407
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,servicetest1,17,0.079482,0,0.0588235294117647,2.8903717578961645,0.0455280924975765,0.0758801541626275,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.6931471805599453,0.979591836734694,2.938775510204082,1.0,0.0,0.045528,0.846695,0.0,1.0,0.0,0.686475,0.9125,0.0,1.0,0.213093,0.470657,0.429837,0.196535,0.994819,1.0,0.646411,0.594721,0.937761,0.602565,0.256959,0.677784,0.838099,0.667545,0.964286,0.591019,1.0,0.0,0.8,0.0,0.422703,0.2586,0.5,0.579231,0.0,0.0,1.0,0.006444,1.0,0.777777,1.0,0.548973,0.587899,0.877777,0.641371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.826688,1,-0.32822192858561816,-1.0481703,-0.5902645106206829,-0.8523070926557476,-1.1143496746908124,-1.376392256725877,-1.9004774207960065
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,tomcat01,18,0.072712,0,0.0555555555555555,2.9444389791664403,1.0,1.0,0.4081632653061225,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,-0.0830555555555555,1.0,0.0,0.382504,0.0,1.0,0.154272,0.0,0.0,0.5,0.213093,1.0,0.125937,0.0,0.0,0.5,0.236576,0.537281,0.169785,0.022829,0.849338,0.333106,0.664636,0.396798,0.0,0.569599,0.455413,0.0,0.0,0.0,0.124284,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.049583,0.07008,0.0,0.099305,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8840238,1,-0.35861549971296847,1.8320265,0.09939112069413603,0.5573977411012405,1.015404361508345,1.4734109819154495,2.3894242227296587
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,servicetest2,19,0.072654,0,0.0526315789473684,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.5,0.213093,0.692308,0.003962,0.0,0.0,0.5,0.646411,0.0,0.082236,0.022829,0.849338,0.232916,0.664636,0.226984,0.0,0.507648,0.455413,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7847416,1,-0.35887588776693985,-1.0156121,-0.6127789191161219,-0.866681950465304,-1.1205849818144862,-1.3744880131636683,-1.8822940758620326
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,servicetest6,20,0.072654,0,0.05,3.044522437723423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.5,0.213093,0.692308,0.003962,0.0,0.0,0.5,0.646411,0.0,0.082236,0.022829,0.849338,0.232916,0.664636,0.226984,0.0,0.507648,0.455413,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7847416,1,-0.35887588776693985,-1.0156121,-0.6127789191161219,-0.866681950465304,-1.1205849818144862,-1.3744880131636683,-1.8822940758620326
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,servicetest7,21,0.072654,0,0.0476190476190476,3.091042453358316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.5,0.213093,0.692308,0.003962,0.0,0.0,0.5,0.646411,0.0,0.082236,0.022829,0.849338,0.232916,0.664636,0.226984,0.0,0.507648,0.455413,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7847416,1,-0.35887588776693985,-1.0156121,-0.6127789191161219,-0.866681950465304,-1.1205849818144862,-1.3744880131636683,-1.8822940758620326
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,dockera2,22,0.072654,0,0.0454545454545454,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.5,0.213093,0.692308,0.003962,0.0,0.0,0.5,0.646411,0.0,0.082236,0.022829,0.849338,0.232916,0.664636,0.226984,0.0,0.507648,0.455413,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7847416,1,-0.35887588776693985,-1.0156121,-0.6127789191161219,-0.866681950465304,-1.1205849818144862,-1.3744880131636683,-1.8822940758620326
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,dockerb1,23,0.072654,0,0.0434782608695652,3.1780538303479458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.5,0.213093,0.692308,0.003962,0.0,0.0,0.5,0.646411,0.0,0.082236,0.022829,0.849338,0.232916,0.664636,0.226984,0.0,0.507648,0.455413,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7847416,1,-0.35887588776693985,-1.0156121,-0.6127789191161219,-0.866681950465304,-1.1205849818144862,-1.3744880131636683,-1.8822940758620326
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,dockerb2,24,0.072654,0,0.0416666666666666,3.218875824868201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.5,0.213093,0.692308,0.003962,0.0,0.0,0.5,0.646411,0.0,0.082236,0.022829,0.849338,0.232916,0.664636,0.226984,0.0,0.507648,0.455413,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7847416,1,-0.35887588776693985,-1.0156121,-0.6127789191161219,-0.866681950465304,-1.1205849818144862,-1.3744880131636683,-1.8822940758620326
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,servicetest4,25,0.072272,0,0.04,3.258096538021482,0.2703259322087287,0.4505432203478813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0166666666666666,0.270326,0.0,0.382504,0.0,1.0,0.064217,0.0,0.0,0.5,0.213093,0.846154,0.028535,0.0,0.0,0.5,0.646411,0.242068,0.157715,0.022829,0.849338,0.278056,0.664636,0.357988,0.0,0.559754,0.455413,0.0,0.0,0.0,0.033597,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.025808,0.029172,0.0,0.049653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9652364,1,-0.3605908573637859,-1.1557094,-0.6495182038317577,-0.9384455502997295,-1.2273729265700237,-1.5163002432356731,-2.0941549957762615
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,servicetest11,26,0.048565,0,0.0384615384615384,3.295836866004329,0.1121099544619199,0.1868499241031999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0333333333333333,0.11211,0.0,0.382504,0.0,1.0,0.044691,0.0,0.0,0.5,0.213093,0.846154,0.002913,0.0,0.0,0.5,0.646411,0.100391,0.113444,0.022829,0.849338,0.251636,0.664636,0.280303,0.0,0.52912,0.455413,0.0,0.0,0.0,0.013934,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.026773,0.020302,0.0,0.049653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8961246,1,-0.46702222969998874,-1.1020658,-0.7425386801051096,-1.0180551305102306,-1.2935715809153514,-1.5690880313204723,-2.120120932130714
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,servicetest8,27,0.046744,0,0.037037037037037,3.332204510175204,0.0998842916652047,0.1664738194420079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0333333333333333,0.099884,0.0,0.382504,0.0,1.0,0.043182,0.0,0.0,0.5,0.213093,0.846154,0.000933,0.0,0.0,0.5,0.646411,0.089443,0.110034,0.022829,0.849338,0.249595,0.664636,0.274418,0.0,0.526769,0.455413,0.0,0.0,0.0,0.012414,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.026848,0.019616,0.0,0.049653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8961246,1,-0.4751975167048491,-1.1020658,-0.75071396710997,-1.026230417515091,-1.3017468679202118,-1.5772633183253326,-2.1282962191355743
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,servicetest9,28,0.045886,0,0.0357142857142857,3.367295829986474,0.094120914156111,0.156868190260185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.094121,0.0,0.382504,0.0,1.0,0.04247,0.0,0.0,0.5,0.213093,0.846154,0.0,0.0,0.0,0.5,0.646411,0.084282,0.108427,0.022829,0.849338,0.248632,0.664636,0.27165,0.0,0.525662,0.455413,0.0,0.0,0.0,0.011698,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.026883,0.019293,0.0,0.049653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.850717,1,-0.4790494641239431,-1.0668212,-0.7457547685081747,-1.0124600728924062,-1.2791654070789602,-1.5458706816608694,-2.0792813500339773
Bank,Bank:134:task_2:Mysql02:2021-03-04 02:45:00,Bank:Mysql02:2021-03-04 02:45:00,134,task_2,2021_03_04,Mysql02,servicetest3,29,-0.633447,0,0.0344827586206896,3.4011973816621555,0.0076918380273085,0.0128197300455142,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.6931471805599453,1.959183673469388,2.938775510204082,1.0,0.0333333333333333,0.007692,0.158418,0.0,1.0,0.0,0.552231,1.0,0.0,0.0,0.0,0.316811,0.180421,0.393071,0.994819,0.0,0.646411,0.569311,0.0,1.0,0.826844,0.0,0.923625,0.0,0.678571,0.0,0.0,0.0,0.8,1.0,0.022474,0.012542,0.5,0.491809,0.0,0.0,1.0,0.754415,1.0,0.997796,0.666667,1.0,0.084554,0.998788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0664916,1,-3.528880461857511,-0.45811763,-3.6434098703720106,-3.7579392788865102,-3.8724686948515905,-3.9869980959155096,-4.2160569278456705
